row_index,a,op,b,c,prompt,freq_a,freq_b,freq_c,freq_prompt,log_freq_a,log_freq_b,log_freq_c,log_freq_prompt,target,pred,gen_suffix,is_correct,model,model_acc_overall
32452842,2,*,4194304,8388608,2 * 4194304 =,22476,3,7,1,4.35173834558076,0.6020599913279624,0.9030899869919435,0.3010299956639812,8388608,,"
#define N_TOTAL_",False,EleutherAI/pythia-1.4b-deduped,0.0178
75172972,42100,-,38300,3800,42100 - 38300 =,1,1,13,1,0.3010299956639812,0.3010299956639812,1.146128035678238,0.3010299956639812,3800,0.0,"
-0.5
What is",False,EleutherAI/pythia-1.4b-deduped,0.0178
39641563,117,*,9,1053,117 * 9 =,39,3785,5,1,1.6020599913279625,3.5781806096277777,0.7781512503836436,0.3010299956639812,1053,-1.0,"
-1.0

A",False,EleutherAI/pythia-1.4b-deduped,0.0178
86049913,52514,+,41525,94039,52514 + 41525 =,1,1,1,1,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,94039,0.0,"
0.0
What is the",False,EleutherAI/pythia-1.4b-deduped,0.0178
131829243,200,-,600,-400,200 - 600 =,553,128,1,1,2.74350976472843,2.110589710299249,0.3010299956639812,0.3010299956639812,-400,0.0,"
-0.5
Let b",False,EleutherAI/pythia-1.4b-deduped,0.0178
99401383,9150,-,9146,4,9150 - 9146 =,2,1,15270,1,0.47712125471966244,0.3010299956639812,4.183867477152165,0.3010299956639812,4,0.0,"
0.0

-9",False,EleutherAI/pythia-1.4b-deduped,0.0178
119666947,600,-,500,100,600 - 500 =,209,295,1129,5,2.322219294733919,2.4712917110589387,3.05307844348342,0.7781512503836436,100,0.0,"
0.5

So,",False,EleutherAI/pythia-1.4b-deduped,0.0178
81815227,91,*,6,546,91 * 6 =,101,7366,13,1,2.0086001717619175,3.867290669854884,1.146128035678238,0.3010299956639812,546,0.0,"
0x0

So,",False,EleutherAI/pythia-1.4b-deduped,0.0178
89414223,171,-,144,27,171 - 144 =,32,140,631,1,1.5185139398778875,2.1492191126553797,2.800717078282385,0.3010299956639812,27,-2.0,"
-2*sqrt(2)",False,EleutherAI/pythia-1.4b-deduped,0.0178
70130427,95,-,17,78,95 - 17 =,103,917,137,1,2.0170333392987803,2.9628426812012423,2.1398790864012365,0.3010299956639812,78,0.0,"
-0.5
Which is",False,EleutherAI/pythia-1.4b-deduped,0.0178
31520976,540,+,360,900,540 + 360 =,45,125,182,1,1.662757831681574,2.100370545117563,2.2624510897304293,0.3010299956639812,900,-4.0,"
-4*sqrt(5)",False,EleutherAI/pythia-1.4b-deduped,0.0178
13868101,94,+,16,110,94 + 16 =,97,2263,200,1,1.9912260756924949,3.354876422516234,2.303196057420489,0.3010299956639812,110,,"Q:

How to get the",False,EleutherAI/pythia-1.4b-deduped,0.0178
133432804,600,*,1,600,600 * 1 =,209,28252,227,4,2.322219294733919,4.4510645694747835,2.357934847000454,0.6989700043360189,600,0.0,"
0.5 * 1 = 0",False,EleutherAI/pythia-1.4b-deduped,0.0178
115311904,882,/,98,9,882 / 98 =,4,99,4399,1,0.6989700043360189,2.0,3.6434526764861874,0.3010299956639812,9,0.0,"
0.5

The first",False,EleutherAI/pythia-1.4b-deduped,0.0178
121980809,25,*,40,1000,25 * 40 =,1027,888,313,3,3.011993114659257,2.9489017609702137,2.496929648073215,0.6020599913279624,1000,,"
$2,000,000.",False,EleutherAI/pythia-1.4b-deduped,0.0178
115663444,3,*,67108864,201326592,3 * 67108864 =,14276,34,1,1,4.15463695951842,1.5440680443502757,0.3010299956639812,0.3010299956639812,201326592,0.0,"0000000000000000
    0x0000000000000040",False,EleutherAI/pythia-1.4b-deduped,0.0178
99296376,274,*,354,96996,274 * 354 =,10,7,1,1,1.041392685158225,0.9030899869919435,0.3010299956639812,0.3010299956639812,96996,-2.0,"
-2.5 * -2",False,EleutherAI/pythia-1.4b-deduped,0.0178
5373370,74,+,2,76,74 + 2 =,83,28880,151,1,1.9242792860618816,4.460612226534829,2.1818435879447726,0.3010299956639812,76,-2.0,"
-2.5
What is",False,EleutherAI/pythia-1.4b-deduped,0.0178
86144091,63,+,40,103,63 + 40 =,201,888,50,3,2.305351369446624,2.9489017609702137,1.7075701760979363,0.6020599913279624,103,,"Q:

How to get the",False,EleutherAI/pythia-1.4b-deduped,0.0178
126239190,107,-,84,23,107 - 84 =,57,114,452,1,1.7634279935629373,2.060697840353612,2.656098202012832,0.3010299956639812,23,-2.0,"
-2*sqrt(2)",False,EleutherAI/pythia-1.4b-deduped,0.0178
128796326,105,+,2,107,105 + 2 =,98,28880,52,4,1.99563519459755,4.460612226534829,1.7242758696007892,0.6989700043360189,107,0.0,"
-0.5
What is",False,EleutherAI/pythia-1.4b-deduped,0.0178
9983904,5112,+,1704,6816,5112 + 1704 =,3,2,2,1,0.6020599913279624,0.47712125471966244,0.47712125471966244,0.3010299956639812,6816,-4.0,"
-4*sqrt(17)",False,EleutherAI/pythia-1.4b-deduped,0.0178
116432375,-943,+,935,-8,-943 + 935 =,1,4,288,1,0.3010299956639812,0.6989700043360189,2.4608978427565478,0.3010299956639812,-8,-943.0,"
-943 + 935 =",False,EleutherAI/pythia-1.4b-deduped,0.0178
133868570,30,*,8,240,30 * 8 =,1370,6642,301,17,3.1370374547895126,3.8223642524415493,2.4800069429571505,1.255272505103306,240,,"
$2,000

$",False,EleutherAI/pythia-1.4b-deduped,0.0178
101382725,21,+,28,49,21 + 28 =,803,583,312,5,2.905256048748451,2.7664128471123997,2.4955443375464483,0.7781512503836436,49,-2.0,"
-2*sqrt(17)",False,EleutherAI/pythia-1.4b-deduped,0.0178
66880702,5,+,120,125,5 + 120 =,8401,277,184,1,3.924382677201973,2.444044795918076,2.2671717284030137,0.3010299956639812,125,-2.0,"
-2*sqrt(5)",False,EleutherAI/pythia-1.4b-deduped,0.0178
91095831,600,+,400,1000,600 + 400 =,209,175,313,2,2.322219294733919,2.24551266781415,2.496929648073215,0.47712125471966244,1000,-2.0,"
-2.5
What is",False,EleutherAI/pythia-1.4b-deduped,0.0178
106319846,26,*,100,2600,26 * 100 =,488,1776,22,2,2.6893088591236203,3.2496874278053016,1.3617278360175928,0.47712125471966244,2600,,"
$2,000

$",False,EleutherAI/pythia-1.4b-deduped,0.0178
104603501,15402,-,1000,14402,15402 - 1000 =,1,393,1,1,0.3010299956639812,2.595496221825574,0.3010299956639812,0.3010299956639812,14402,0.0,"
0.0

-0",False,EleutherAI/pythia-1.4b-deduped,0.0178
130125911,19068,/,21,908,19068 / 21 =,1,758,3,1,0.3010299956639812,2.88024177589548,0.6020599913279624,0.3010299956639812,908,0.0,"
0x8B8B8",False,EleutherAI/pythia-1.4b-deduped,0.0178
115128754,88,-,37,51,88 - 37 =,104,209,199,1,2.0211892990699383,2.322219294733919,2.3010299956639813,0.3010299956639812,51,-2.0,"
-2*sqrt(2)",False,EleutherAI/pythia-1.4b-deduped,0.0178
26420646,16384,*,6,98304,16384 * 6 =,21,7366,7,1,1.3424226808222062,3.867290669854884,0.9030899869919435,0.3010299956639812,98304,-16384.0,"
-16384 * 2 = ",False,EleutherAI/pythia-1.4b-deduped,0.0178
133113075,65760,+,60,65820,65760 + 60 =,1,1042,1,1,0.3010299956639812,3.018284308426531,0.3010299956639812,0.3010299956639812,65820,0.0,"
-0.00004
What",False,EleutherAI/pythia-1.4b-deduped,0.0178
118006634,4582369071481018,-,4582369071480594,424,4582369071481018 - 4582369071480594 =,1,1,14,1,0.3010299956639812,0.3010299956639812,1.1760912590556813,0.3010299956639812,424,0.0,"
0.00000000000000000
-",False,EleutherAI/pythia-1.4b-deduped,0.0178
99941925,163,-,7,156,163 - 7 =,19,5566,89,1,1.3010299956639813,3.7456212213069384,1.9542425094393248,0.3010299956639812,156,-2.0,"
-2.5
What is",False,EleutherAI/pythia-1.4b-deduped,0.0178
88845428,360,/,45,8,360 / 45 =,405,419,4817,3,2.6085260335771943,2.6232492903979003,3.6828667956623247,0.6020599913279624,8,,"
$2.50

$",False,EleutherAI/pythia-1.4b-deduped,0.0178
50937531,27,*,6561,177147,27 * 6561 =,537,3,1,1,2.7307822756663893,0.6020599913279624,0.3010299956639812,0.3010299956639812,177147,-1.0,"
-1.0

A",False,EleutherAI/pythia-1.4b-deduped,0.0178
45947524,54,+,27,81,54 + 27 =,240,501,265,3,2.3820170425748683,2.7007037171450192,2.424881636631067,0.6020599913279624,81,,"Q:

How to get the",False,EleutherAI/pythia-1.4b-deduped,0.0178
114562602,487,+,189,676,487 + 189 =,6,25,45,1,0.8450980400142568,1.414973347970818,1.662757831681574,0.3010299956639812,676,-2.0,"
-2*o**2 +",False,EleutherAI/pythia-1.4b-deduped,0.0178
90984878,33,+,35,68,33 + 35 =,295,443,142,1,2.4712917110589387,2.6473829701146196,2.155336037465062,0.3010299956639812,68,-2.0,"
-2*sqrt(17)",False,EleutherAI/pythia-1.4b-deduped,0.0178
92228101,405,-,225,180,405 - 225 =,16,50,413,1,1.2304489213782739,1.7075701760979363,2.617000341120899,0.3010299956639812,180,-2.0,"
-2*sqrt(5)",False,EleutherAI/pythia-1.4b-deduped,0.0178
106669281,8766,*,5,43830,8766 * 5 =,1,10853,1,1,0.3010299956639812,4.035589817243458,0.3010299956639812,0.3010299956639812,43830,0.0,"
-0.945
What",False,EleutherAI/pythia-1.4b-deduped,0.0178
50779504,15,+,23,38,15 + 23 =,1727,466,204,1,3.2375437381428744,2.6693168805661123,2.311753861055754,0.3010299956639812,38,-2.0,"
-2*sqrt(2)",False,EleutherAI/pythia-1.4b-deduped,0.0178
84053212,45,+,28,73,45 + 28 =,554,583,114,1,2.7442929831226763,2.7664128471123997,2.060697840353612,0.3010299956639812,73,-2.0,"
-2*sqrt(2)",False,EleutherAI/pythia-1.4b-deduped,0.0178
108622490,640,+,3,643,640 + 3 =,77,18022,7,1,1.8920946026904804,4.2558270827032345,0.9030899869919435,0.3010299956639812,643,0.0,"
-0.5
What is",False,EleutherAI/pythia-1.4b-deduped,0.0178
95569687,254,+,1,255,254 + 1 =,53,28252,126,20,1.7323937598229686,4.4510645694747835,2.103803720955957,1.3222192947339193,255,-1.0,"
-1.5
What is",False,EleutherAI/pythia-1.4b-deduped,0.0178
133716669,60,+,12,72,60 + 12 =,1269,2917,576,96,3.103803720955957,3.4650852875574327,2.7611758131557314,1.9867717342662448,72,-2.0,"
-2*sqrt(2)",False,EleutherAI/pythia-1.4b-deduped,0.0178
101572355,512,-,85,427,512 - 85 =,258,105,9,1,2.413299764081252,2.0253058652647704,1.0,0.3010299956639812,427,0.0,"
-0.5
What is",False,EleutherAI/pythia-1.4b-deduped,0.0178
55403716,-100,+,200,100,-100 + 200 =,16,420,1129,1,1.2304489213782739,2.6242820958356683,3.05307844348342,0.3010299956639812,100,-100.0,"
-100 + 200 = -200",False,EleutherAI/pythia-1.4b-deduped,0.0178
133729510,56,-,40,16,56 - 40 =,228,888,2356,4,2.359835482339888,2.9489017609702137,3.3723595825243238,0.6989700043360189,16,-2.0,"
-2.5
What is",False,EleutherAI/pythia-1.4b-deduped,0.0178
42386803,4294967296,/,2,2147483648,4294967296 / 2 =,9,28880,6,1,1.0,4.460612226534829,0.8450980400142568,0.3010299956639812,2147483648,0.0,"
0x7fffffff

",False,EleutherAI/pythia-1.4b-deduped,0.0178
133828281,55,-,49,6,55 - 49 =,242,216,6580,3,2.385606273598312,2.3364597338485296,3.818291890799996,0.6020599913279624,6,-2.0,"
-2*sqrt(13)",False,EleutherAI/pythia-1.4b-deduped,0.0178
133172547,20,+,25,45,20 + 25 =,2217,1158,561,22,3.3459615418131414,3.064083435963596,2.749736315569061,1.3617278360175928,45,-2.0,"
-2*sqrt(2)",False,EleutherAI/pythia-1.4b-deduped,0.0178
37278246,324,+,2,326,324 + 2 =,33,28880,11,2,1.5314789170422551,4.460612226534829,1.0791812460476249,0.47712125471966244,326,0.0,"
-0.5
What is",False,EleutherAI/pythia-1.4b-deduped,0.0178
102494838,17,*,8576,145792,17 * 8576 =,846,1,1,1,2.9278834103307068,0.3010299956639812,0.3010299956639812,0.3010299956639812,145792,0.0,"0000000000000000

The first number is the",False,EleutherAI/pythia-1.4b-deduped,0.0178
109551430,264,-,12,252,264 - 12 =,19,2917,58,1,1.3010299956639813,3.4650852875574327,1.7708520116421442,0.3010299956639812,252,-2.0,"
-2.5
What is",False,EleutherAI/pythia-1.4b-deduped,0.0178
116784509,12,-,0,12,12 - 0 =,3017,8250,3890,9,3.479719235439571,3.9165065871151556,3.5900612308037427,1.0,12,-2.0,"
-2*sqrt(13)",False,EleutherAI/pythia-1.4b-deduped,0.0178
111148310,58,-,24,34,58 - 24 =,114,1119,363,1,2.060697840353612,3.0492180226701815,2.561101383649056,0.3010299956639812,34,-2.0,"
-2.5
What is",False,EleutherAI/pythia-1.4b-deduped,0.0178
114805707,11015,-,10435,580,11015 - 10435 =,1,1,13,1,0.3010299956639812,0.3010299956639812,1.146128035678238,0.3010299956639812,580,0.0,"
-0.0047 - 0",False,EleutherAI/pythia-1.4b-deduped,0.0178
59150242,100,-,61,39,100 - 61 =,1781,104,226,1,3.250907699700856,2.0211892990699383,2.3560258571931225,0.3010299956639812,39,-1.0,"
-1.0

-",False,EleutherAI/pythia-1.4b-deduped,0.0178
115663444,1,*,134217728,134217728,1 * 134217728 =,25718,18,8,1,4.410254078446397,1.2787536009528289,0.9542425094393249,0.3010299956639812,134217728,-1.0,"
-1 * 134217728",False,EleutherAI/pythia-1.4b-deduped,0.0178
122537766,525,-,115,410,525 - 115 =,11,44,12,1,1.0791812460476249,1.6532125137753437,1.1139433523068367,0.3010299956639812,410,0.0,"
-0.5
Which is",False,EleutherAI/pythia-1.4b-deduped,0.0178
132772538,224,+,48,272,224 + 48 =,58,476,28,1,1.7708520116421442,2.678518379040114,1.462397997898956,0.3010299956639812,272,,"Q:

How to get the",False,EleutherAI/pythia-1.4b-deduped,0.0178
112830041,-80,+,51,-29,-80 + 51 =,5,125,27,1,0.7781512503836436,2.100370545117563,1.4471580313422192,0.3010299956639812,-29,-1.0,"
-1
Let n(l",False,EleutherAI/pythia-1.4b-deduped,0.0178
43045822,-1,+,-4,-5,-1 + -4 =,2201,56,2418,1,3.342817314635733,1.7558748556724915,3.3836358683618797,0.3010299956639812,-5,-1.0,"
-1 + 4 = 
",False,EleutherAI/pythia-1.4b-deduped,0.0178
114453275,176202799695875,+,3178472661789594624,3178648864589290499,176202799695875 + 3178472661789594624 =,1,1,1,1,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,3178648864589290499,0.0,"
-0.5 + -0",False,EleutherAI/pythia-1.4b-deduped,0.0178
103561348,83,-,64,19,83 - 64 =,89,602,595,1,1.9542425094393248,2.780317312140151,2.7752462597402365,0.3010299956639812,19,0.0,"
-0.5
Which is",False,EleutherAI/pythia-1.4b-deduped,0.0178
62730122,-312,+,307,-5,-312 + 307 =,3,12,2418,1,0.6020599913279624,1.1139433523068367,3.3836358683618797,0.3010299956639812,-5,,"Q:

How to get the",False,EleutherAI/pythia-1.4b-deduped,0.0178
130576780,648,-,533,115,648 - 533 =,13,5,82,1,1.146128035678238,0.7781512503836436,1.919078092376074,0.3010299956639812,115,-2.0,"
-2*sqrt(13)",False,EleutherAI/pythia-1.4b-deduped,0.0178
97355279,32767,*,32767,1073676289,32767 * 32767 =,51,34,1,1,1.7160033436347992,1.5440680443502757,0.3010299956639812,0.3010299956639812,1073676289,0.0,"
-0x7fffffff
",False,EleutherAI/pythia-1.4b-deduped,0.0178
82588003,126,*,56,7056,126 * 56 =,80,211,3,1,1.9084850188786497,2.3263358609287517,0.6020599913279624,0.3010299956639812,7056,0.0,"000000000000000000000000000000000

The first",False,EleutherAI/pythia-1.4b-deduped,0.0178
111148310,148,-,40,108,148 - 40 =,22,888,182,1,1.3617278360175928,2.9489017609702137,2.2624510897304293,0.3010299956639812,108,-2.0,"
-2.5
What is",False,EleutherAI/pythia-1.4b-deduped,0.0178
122590051,36,+,51,87,36 + 51 =,686,125,83,1,2.8369567370595505,2.100370545117563,1.9242792860618816,0.3010299956639812,87,-2.0,"
-2*sqrt(17)",False,EleutherAI/pythia-1.4b-deduped,0.0178
37321886,578,+,214,792,578 + 214 =,7,15,17,1,0.9030899869919435,1.2041199826559248,1.255272505103306,0.3010299956639812,792,-2.0,"
-2*sqrt(2)",False,EleutherAI/pythia-1.4b-deduped,0.0178
104402184,2,*,600,1200,2 * 600 =,22476,128,122,3,4.35173834558076,2.110589710299249,2.089905111439398,0.6020599913279624,1200,,"
$

A:

",False,EleutherAI/pythia-1.4b-deduped,0.0178
43242062,100,+,14,114,100 + 14 =,1781,1127,80,1,3.250907699700856,3.0523090996473234,1.9084850188786497,0.3010299956639812,114,-2.0,"
-2*sqrt(2)",False,EleutherAI/pythia-1.4b-deduped,0.0178
107774696,56,-,24,32,56 - 24 =,228,1119,1106,1,2.359835482339888,3.0492180226701815,3.044147620878723,0.3010299956639812,32,-2.0,"
-2.5
What is",False,EleutherAI/pythia-1.4b-deduped,0.0178
18539968,63,-,16,47,63 - 16 =,201,2263,135,1,2.305351369446624,3.354876422516234,2.1335389083702174,0.3010299956639812,47,-2.0,"
-2*sqrt(2)",False,EleutherAI/pythia-1.4b-deduped,0.0178
10598678,1873,-,28,1845,1873 - 28 =,2,583,3,1,0.47712125471966244,2.7664128471123997,0.6020599913279624,0.3010299956639812,1845,-2.0,"
-2.5
What is",False,EleutherAI/pythia-1.4b-deduped,0.0178
129641900,77,-,98,-21,77 - 98 =,109,99,68,1,2.041392685158225,2.0,1.8388490907372552,0.3010299956639812,-21,-2.0,"
-2*sqrt(2)",False,EleutherAI/pythia-1.4b-deduped,0.0178
9638944,15000,/,8,1875,15000 / 8 =,32,6642,11,1,1.5185139398778875,3.8223642524415493,1.0791812460476249,0.3010299956639812,1875,0.0,"
0.5

So,",False,EleutherAI/pythia-1.4b-deduped,0.0178
73189925,1707,+,89,1796,1707 + 89 =,1,81,2,1,0.3010299956639812,1.9138138523837167,0.47712125471966244,0.3010299956639812,1796,0.0,"
-0.5
What is",False,EleutherAI/pythia-1.4b-deduped,0.0178
85582687,650,-,700,-50,650 - 700 =,23,35,28,1,1.380211241711606,1.5563025007672873,1.462397997898956,0.3010299956639812,-50,0.0,"
0.5

I have",False,EleutherAI/pythia-1.4b-deduped,0.0178
108376827,431,-,44,387,431 - 44 =,7,173,8,1,0.9030899869919435,2.2405492482825995,0.9542425094393249,0.3010299956639812,387,-2.0,"
-2*sqrt(2)",False,EleutherAI/pythia-1.4b-deduped,0.0178
5452237,10000,+,2400,12400,10000 + 2400 =,216,18,2,1,2.3364597338485296,1.2787536009528289,0.47712125471966244,0.3010299956639812,12400,-1200.0,"
-1200
What is -0",False,EleutherAI/pythia-1.4b-deduped,0.0178
113209407,2009,+,25,2034,2009 + 25 =,23,1158,6,1,1.380211241711606,3.064083435963596,0.8450980400142568,0.3010299956639812,2034,-1.0,"
-1.5
Which is",False,EleutherAI/pythia-1.4b-deduped,0.0178
78651563,6,-,16,-10,6 - 16 =,6247,2263,251,3,3.7957410208692437,3.354876422516234,2.401400540781544,0.6020599913279624,-10,0.0,"
0.5
Let n =",False,EleutherAI/pythia-1.4b-deduped,0.0178
119699196,4,*,10000,40000,4 * 10000 =,11121,110,60,2,4.046182890740882,2.0453229787866576,1.7853298350107671,0.47712125471966244,40000,0.0,"
0.0

A:",False,EleutherAI/pythia-1.4b-deduped,0.0178
71688824,1548764548675465486,+,4535154875433545787,6083919424109011273,1548764548675465486 + 4535154875433545787 =,1,1,1,1,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,6083919424109011273,-45351548754335.0,"
-45351548754335",False,EleutherAI/pythia-1.4b-deduped,0.0178
122340350,5,*,-7,-35,5 * -7 =,8401,11,19,1,3.924382677201973,1.0791812460476249,1.3010299956639813,0.3010299956639812,-35,0.0,"
0.

The first term",False,EleutherAI/pythia-1.4b-deduped,0.0178
115311904,5376,/,128,42,5376 / 128 =,2,293,551,1,0.47712125471966244,2.4683473304121573,2.741939077729199,0.3010299956639812,42,0.0,"
0x7F / 128 =",False,EleutherAI/pythia-1.4b-deduped,0.0178
101580097,52,*,2,104,52 * 2 =,302,28880,122,5,2.481442628502305,4.460612226534829,2.089905111439398,0.7781512503836436,104,0.0,"
-0.5

-",False,EleutherAI/pythia-1.4b-deduped,0.0178
131175155,-9,+,4,-5,-9 + 4 =,225,14623,2418,42,2.3541084391474008,4.165066178389756,3.3836358683618797,1.6334684555795866,-5,-9.0,"
-9 + 4 = -9",False,EleutherAI/pythia-1.4b-deduped,0.0178
69568631,900,-,732,168,900 - 732 =,127,3,134,1,2.1072099696478683,0.6020599913279624,2.130333768495006,0.3010299956639812,168,0.0,"
0.0

0.",False,EleutherAI/pythia-1.4b-deduped,0.0178
78190739,4462,-,40,4422,4462 - 40 =,1,888,3,1,0.3010299956639812,2.9489017609702137,0.6020599913279624,0.3010299956639812,4422,0.0,"
-0.0047 - 0",False,EleutherAI/pythia-1.4b-deduped,0.0178
113863799,28,+,205,233,28 + 205 =,681,18,14,1,2.833784374656479,1.2787536009528289,1.1760912590556813,0.3010299956639812,233,,"Q:

How to get the",False,EleutherAI/pythia-1.4b-deduped,0.0178
1905518,7680,/,1920,4,7680 / 1920 =,6,13,15270,1,0.8450980400142568,1.146128035678238,4.183867477152165,0.3010299956639812,4,0.0,"
0.5

The first",False,EleutherAI/pythia-1.4b-deduped,0.0178
22385702,381,*,102,38862,381 * 102 =,5,46,1,1,0.7781512503836436,1.6720978579357175,0.3010299956639812,0.3010299956639812,38862,0.0,"
-0.5 * -0",False,EleutherAI/pythia-1.4b-deduped,0.0178
97072013,163,*,163,26569,163 * 163 =,19,18,1,1,1.3010299956639813,1.2787536009528289,0.3010299956639812,0.3010299956639812,26569,-1.0,"
-1.0

A",False,EleutherAI/pythia-1.4b-deduped,0.0178
109700293,500,-,240,260,500 - 240 =,336,114,92,2,2.5276299008713385,2.060697840353612,1.968482948553935,0.47712125471966244,260,0.0,"
-0.5
Which is",False,EleutherAI/pythia-1.4b-deduped,0.0178
107502897,900,*,5,4500,900 * 5 =,127,10853,25,3,2.1072099696478683,4.035589817243458,1.414973347970818,0.6020599913279624,4500,,"
$1,000

$",False,EleutherAI/pythia-1.4b-deduped,0.0178
115775998,18,+,20,38,18 + 20 =,1123,2293,204,9,3.0507663112330423,3.360593413565249,2.311753861055754,1.0,38,0.0,"
0x1.0f0",False,EleutherAI/pythia-1.4b-deduped,0.0178
131615578,2200,+,1017,3217,2200 + 1017 =,24,7,1,1,1.3979400086720377,0.9030899869919435,0.3010299956639812,0.3010299956639812,3217,0.0,"
0x2d00 + 101",False,EleutherAI/pythia-1.4b-deduped,0.0178
123181675,600,-,180,420,600 - 180 =,209,137,86,1,2.322219294733919,2.1398790864012365,1.9395192526186185,0.3010299956639812,420,0.0,"
0.5

The first",False,EleutherAI/pythia-1.4b-deduped,0.0178
105437446,441,*,5,2205,441 * 5 =,17,10853,4,1,1.255272505103306,4.035589817243458,0.6989700043360189,0.3010299956639812,2205,0.0,"
0x0

So,",False,EleutherAI/pythia-1.4b-deduped,0.0178
29317005,864,-,389,475,864 - 389 =,11,3,11,1,1.0791812460476249,0.6020599913279624,1.0791812460476249,0.3010299956639812,475,0.0,"
-0.5
What is",False,EleutherAI/pythia-1.4b-deduped,0.0178
86274849,13,+,57,70,13 + 57 =,1299,120,368,1,3.113943352306837,2.08278537031645,2.56702636615906,0.3010299956639812,70,-2.0,"
-2*l - 3*",False,EleutherAI/pythia-1.4b-deduped,0.0178
88645451,374713,-,50906,323807,374713 - 50906 =,1,1,1,1,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,323807,0.0,"
0.00

0.",False,EleutherAI/pythia-1.4b-deduped,0.0178
18045812,1320,+,792,2112,1320 + 792 =,16,7,8,1,1.2304489213782739,0.9030899869919435,0.9542425094393249,0.3010299956639812,2112,-2.0,"
-2*sqrt(13)",False,EleutherAI/pythia-1.4b-deduped,0.0178
41208604,462,-,331,131,462 - 331 =,11,12,30,1,1.0791812460476249,1.1139433523068367,1.4913616938342726,0.3010299956639812,131,-2.0,"
-2*sqrt(17)",False,EleutherAI/pythia-1.4b-deduped,0.0178
59498587,5778,/,6,963,5778 / 6 =,1,7366,6,1,0.3010299956639812,3.867290669854884,0.8450980400142568,0.3010299956639812,963,0.0,"
0x7F

So",False,EleutherAI/pythia-1.4b-deduped,0.0178
107682892,400,-,39,361,400 - 39 =,273,182,38,1,2.437750562820388,2.2624510897304293,1.591064607026499,0.3010299956639812,361,0.0,"
0.5

So,",False,EleutherAI/pythia-1.4b-deduped,0.0178
67310070,471,-,473,-2,471 - 473 =,1,5,3371,1,0.3010299956639812,0.7781512503836436,3.527887565952705,0.3010299956639812,-2,-2.0,"
-2*sqrt(17)",True,EleutherAI/pythia-1.4b-deduped,0.0178
100172645,2407,+,1145,3552,2407 + 1145 =,1,1,2,1,0.3010299956639812,0.3010299956639812,0.47712125471966244,0.3010299956639812,3552,-2.0,"
-2*sqrt(17)",False,EleutherAI/pythia-1.4b-deduped,0.0178
107910392,71,-,56,15,71 - 56 =,90,211,2086,2,1.9590413923210936,2.3263358609287517,3.3195224490654542,0.47712125471966244,15,-2.0,"
-2*sqrt(2)",False,EleutherAI/pythia-1.4b-deduped,0.0178
73578827,50,+,494,544,50 + 494 =,1013,5,11,1,3.0060379549973173,0.7781512503836436,1.0791812460476249,0.3010299956639812,544,-2.0,"
-2*sqrt(2)",False,EleutherAI/pythia-1.4b-deduped,0.0178
20296268,1188,*,2,2376,1188 * 2 =,3,28880,3,2,0.6020599913279624,4.460612226534829,0.6020599913279624,0.47712125471966244,2376,0.0,"
-0.5 * 0.",False,EleutherAI/pythia-1.4b-deduped,0.0178
40266195,2346,-,180,2166,2346 - 180 =,5,137,3,1,0.7781512503836436,2.1398790864012365,0.6020599913279624,0.3010299956639812,2166,0.0,"
0.0

0.",False,EleutherAI/pythia-1.4b-deduped,0.0178
114871541,60,*,12,720,60 * 12 =,1269,2917,116,5,3.103803720955957,3.4650852875574327,2.0681858617461617,0.7781512503836436,720,0.0,"
0x0

So,",False,EleutherAI/pythia-1.4b-deduped,0.0178
81713703,19,*,76,1444,19 * 76 =,640,83,5,1,2.8068580295188172,1.9242792860618816,0.7781512503836436,0.3010299956639812,1444,0.0,"000000000000000000000000000000000

The first",False,EleutherAI/pythia-1.4b-deduped,0.0178
4419727,144,*,7,1008,144 * 7 =,172,5566,17,1,2.2380461031287955,3.7456212213069384,1.255272505103306,0.3010299956639812,1008,-2.0,"
-2 * (2 * (",False,EleutherAI/pythia-1.4b-deduped,0.0178
117663402,6256,+,14,6270,6256 + 14 =,1,1127,1,1,0.3010299956639812,3.0523090996473234,0.3010299956639812,0.3010299956639812,6270,0.0,"
0x7f0a0",False,EleutherAI/pythia-1.4b-deduped,0.0178
47323989,1123,-,604,519,1123 - 604 =,3,3,5,1,0.6020599913279624,0.6020599913279624,0.7781512503836436,0.3010299956639812,519,0.0,"
0x1123 - 604 =",False,EleutherAI/pythia-1.4b-deduped,0.0178
111306305,40,-,40,0,40 - 40 =,889,888,12269,12,2.949390006644913,2.9489017609702137,4.0888445627270045,1.1139433523068367,0,0.0,"
0.5

The first",True,EleutherAI/pythia-1.4b-deduped,0.0178
86237770,9,+,28,37,9 + 28 =,3708,583,250,2,3.56925683332861,2.7664128471123997,2.399673721481038,0.47712125471966244,37,-2.0,"
-2*sqrt(2)",False,EleutherAI/pythia-1.4b-deduped,0.0178
40572044,6,-,20,-14,6 - 20 =,6247,2293,101,2,3.7957410208692437,3.360593413565249,2.0086001717619175,0.47712125471966244,-14,0.0,"
0.5 - 0.5",False,EleutherAI/pythia-1.4b-deduped,0.0178
